Elevation,Slope,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Horizontal_Distance_To_Fire_Points,W_A_1,W_A_2,W_A_3,W_A_4,Soil_Type_1,Soil_Type_2,Soil_Type_3,Soil_Type_4,Soil_Type_5,Soil_Type_6,Soil_Type_10,Soil_Type_11,Soil_Type_12,Soil_Type_13,Soil_Type_14,Soil_Type_17,Soil_Type_18,Soil_Type_19,Soil_Type_20,Soil_Type_21,Soil_Type_22,Soil_Type_23,Soil_Type_24,Soil_Type_26,Soil_Type_29,Soil_Type_30,Soil_Type_31,Soil_Type_32,Soil_Type_33,Soil_Type_34,Soil_Type_35,Soil_Type_37,Soil_Type_38,Soil_Type_39,Soil_Type_40,Cover_Type(Class)
5369,0.7068273092369476,0.12068965517241376,0.2056686046511628,0.43462246777163904,0.5615936928058566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22191,0.5652610441767066,0.2241379310344828,0.10901162790697674,0.3215752939509845,0.1820357595382233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
17785,0.6847389558232931,0.3448275862068966,0.04869186046511628,0.39524011899702505,0.3766014360129523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40893,0.5813253012048193,0.08620689655172414,0.07848837209302326,0.7156821079473012,0.5493453470364634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10444,0.7073293172690761,0.15517241379310345,0.35973837209302323,0.17509562260943476,0.3076165000703929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1267,0.394578313253012,0.05172413793103448,0.0,0.2236860745148038,0.08067013937772773,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
35848,0.7545180722891566,0.2413793103448276,0.3866279069767442,0.28219294517637056,0.17978319020132338,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3363,0.7284136546184737,0.08620689655172414,0.0,0.3212919677008075,0.3159228495002112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57314,0.5612449799196787,0.29310344827586204,0.02180232558139535,0.07238985692024366,0.33014219343939183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6885,0.6721887550200801,0.4482758620689655,0.4934593023255814,0.4976625584360391,0.28720259045473745,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10042,0.7665662650602408,0.25862068965517243,0.18531976744186046,0.7462813429664258,0.10206954807827676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
39609,0.6265060240963854,0.12068965517241376,0.04869186046511628,0.5360532653350333,0.2173729410108404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42194,0.5366465863453814,0.3275862068965517,0.07848837209302326,0.3288001133305001,0.2458116288892017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
43450,0.7148594377510039,0.03448275862068965,0.17005813953488372,0.8489871086556169,0.062368013515416015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51699,0.7304216867469878,0.1896551724137931,0.37645348837209297,0.19691174387306984,0.3815289314374208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27973,0.6862449799196787,0.1896551724137931,0.030523255813953487,0.16404589885252868,0.27664367168801923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
314,0.6044176706827308,0.15517241379310345,0.0872093023255814,0.3857486896160929,0.24369984513585805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
47421,0.6154618473895582,0.12068965517241376,0.04869186046511628,0.0254993625159371,0.28818808953963115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45439,0.5853413654618472,0.4482758620689655,0.2180232558139535,0.11078056381923786,0.1723215542728425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44081,0.7013052208835341,0.10344827586206896,0.12718023255813954,0.8054965292534353,0.09854990848937067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53155,0.6802208835341365,0.06896551724137931,0.0,0.4511970534069982,0.2131493735041532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37142,0.6917670682730922,0.1896551724137931,0.40988372093023256,0.6100014166312508,0.11220611009432634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
17030,0.6260040160642569,0.12068965517241376,0.501453488372093,0.5927185153704491,0.5922849500211179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31417,0.6917670682730922,0.2413793103448276,0.4796511627906977,0.2252443688907777,0.3975784879628328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5304,0.6265060240963854,0.4310344827586207,0.0436046511627907,0.11998866694999293,0.34379839504434745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
39969,0.6977911646586344,0.206896551724138,0.28343023255813954,0.8899277518062049,0.1184006757708011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55073,0.6536144578313251,0.4655172413793103,0.30959302325581395,0.4810879728006801,0.2750950302689005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
36930,0.7108433734939757,0.15517241379310345,0.12718023255813954,0.4803796571752373,0.2658031817541884,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
22144,0.5471887550200801,0.2413793103448276,0.0872093023255814,0.7875053123671908,0.5382232859355202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
46510,0.7334337349397589,0.27586206896551724,0.17587209302325582,0.1597960050998725,0.3564690975644095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
38250,0.6164658634538153,0.3275862068965517,0.09229651162790696,0.04674883127921802,0.2605941151626073,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57502,0.6626506024096385,0.13793103448275862,0.0,0.7051990366907493,0.11403632268055752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33543,0.6219879518072288,0.3793103448275862,0.1947674418604651,0.36974075648108795,0.15134450232296212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16421,0.7670682730923694,0.15517241379310345,0.15843023255813954,0.2554186145346366,0.4443193017035056,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
27620,0.6802208835341365,0.15517241379310345,0.13953488372093026,0.30358407706474005,0.2441222018865269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30404,0.6731927710843372,0.29310344827586204,0.06177325581395349,0.2055531945034708,0.3646346614106717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3337,0.6209839357429717,0.06896551724137931,0.14607558139534885,0.3228502620767814,0.3078980712375053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3584,0.6656626506024096,0.1896551724137931,0.17587209302325582,0.5986683666241677,0.4258763902576377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22652,0.5993975903614458,0.4137931034482759,0.3030523255813953,0.4820796146762997,0.2070955934112347,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
42401,0.6962851405622489,0.1896551724137931,0.3030523255813953,0.6063181753789488,0.09446712656623962,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
51945,0.6039156626506023,0.2413793103448276,0.10901162790697674,0.17212069698257546,0.16429677601013656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25225,0.7645582329317268,0.06896551724137931,0.6061046511627907,0.1792038532370024,0.11488103618189498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56934,0.6681726907630522,0.1724137931034483,0.0436046511627907,0.4895877603059923,0.4710685625791919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24430,0.7083333333333331,0.3620689655172414,0.4011627906976744,0.17608726448505455,0.7349007461635931,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34985,0.6244979919678714,0.15517241379310345,0.3859011627906977,0.5012041365632526,0.6455019006053779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
53562,0.4909638554216868,0.3275862068965517,0.09738372093023256,0.34027482646267176,0.3887089961987892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32226,0.5351405622489959,0.25862068965517243,0.0,0.3215752939509845,0.0699704350274532,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23008,0.6506024096385542,0.10344827586206896,0.24345930232558136,0.4681966284176229,0.5658172603125441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
51493,0.4774096385542167,0.03448275862068965,0.2906976744186047,0.26165179203853234,0.3139518513304237,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18331,0.5697791164658633,0.13793103448275862,0.06177325581395349,0.01699957501062473,0.22300436435309026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42125,0.6234939759036143,0.06896551724137931,0.06177325581395349,0.5915852103697408,0.1937209629733916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54144,0.6762048192771083,0.1896551724137931,0.3444767441860465,0.07663975067289984,0.2659439673377447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
42218,0.7424698795180721,0.4482758620689655,0.14607558139534885,0.2864428389290268,0.3514008165563847,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
58013,0.6641566265060239,0.15517241379310345,0.10901162790697674,0.3606743164754214,0.183584400957342,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43327,0.5532128514056224,0.3103448275862069,0.030523255813953487,0.13599660008499787,0.1789384766999859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6920,0.7816265060240962,0.5172413793103449,0.5886627906976745,0.3453746989658592,0.2776291707729129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
15560,0.7048192771084337,0.27586206896551724,0.2732558139534884,0.2718515370449072,0.3373222582007603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
51630,0.6912650602409637,0.29310344827586204,0.2543604651162791,0.19620342824762715,0.3156412783330988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35770,0.6370481927710842,0.25862068965517243,0.02180232558139535,0.4143646408839779,0.5515979163733633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51116,0.6656626506024096,0.2413793103448276,0.10901162790697674,0.18515370449072105,0.25805997465859554,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
911,0.7138554216867469,0.3793103448275862,0.21438953488372087,0.06813996316758747,0.0667323666056596,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
11144,0.46787148594377503,0.4827586206896552,0.0436046511627907,0.5247202153279501,0.8099394621990709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
33406,0.6952811244979918,0.1724137931034483,0.1744186046511628,0.4256976908910611,0.6771786569055329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9121,0.7610441767068271,0.2241379310344828,0.3699127906976744,0.4972375690607735,0.0481486695762354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
35962,0.5848393574297187,0.2241379310344828,0.3125,0.7709307267318317,0.5718710404054624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
55512,0.6445783132530121,0.3620689655172414,0.030523255813953487,0.21093639325683525,0.3464733211319161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
55747,0.6651606425702811,0.27586206896551724,0.3241279069767442,0.29154271143221416,0.12248345769393212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8915,0.5682730923694778,0.2241379310344828,0.09738372093023256,0.4126646833829154,0.9196114317893848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
17197,0.6822289156626505,0.10344827586206896,0.030523255813953487,0.5483779572177362,0.4997888216246656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53303,0.6721887550200801,0.2413793103448276,0.09011627906976744,0.3178920526986825,0.09939462199070816,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
43409,0.5507028112449798,0.206896551724138,0.3219476744186047,0.29820087831137554,0.4155990426580318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
32067,0.6460843373493975,0.3103448275862069,0.4004360465116279,0.20512820512820512,0.3064902154019428,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
57394,0.6410642570281123,0.3448275862068966,0.6155523255813954,0.15469613259668508,0.20076024215120364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
55233,0.7028112449799196,0.1896551724137931,0.3030523255813953,0.5785522028615951,0.2890328030409687,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21541,0.7334337349397589,0.206896551724138,0.3880813953488372,0.1824621051140388,0.24862734056032665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
32199,0.6229919678714858,0.10344827586206896,0.28343023255813954,0.2742598101714124,0.397719273546389,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26749,0.6340361445783133,0.3448275862068966,0.2754360465116279,0.19266185012041365,0.15894692383499934,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
31545,0.5476907630522087,0.1896551724137931,0.2245639534883721,0.11446380507153987,0.15261157257496832,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
33128,0.6802208835341365,0.12068965517241376,0.2921511627906977,0.6918827029324267,0.3219766295931297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3143,0.5050200803212851,0.3965517241379311,0.10901162790697674,0.02294942626434339,0.0934816274813459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28072,0.539156626506024,0.3620689655172414,0.18531976744186046,0.20441988950276244,0.2258200760242151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
31090,0.5537148594377509,0.08620689655172414,0.0,0.3421164470888228,0.0699704350274532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
362,0.6059236947791163,0.13793103448275862,0.2485465116279069,0.1902535769939085,0.2677741799239758,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
54504,0.5547188755020079,0.06896551724137931,0.18604651162790692,0.7270151579543844,0.3049415739828242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
36729,0.7218875502008032,0.3275862068965517,0.09229651162790696,0.4877461396798413,0.24172884696607064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
50417,0.6822289156626505,0.27586206896551724,0.11773255813953487,0.25017707890636065,0.20611009432634095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21188,0.6616465863453814,0.4655172413793103,0.28343023255813954,0.4931293384332058,0.2956497254681121,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20137,0.6987951807228915,0.13793103448275862,0.0,0.4827879303017424,0.2857947346191753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
32682,0.6686746987951807,0.1896551724137931,0.4367732558139535,0.5684941209803088,0.585386456426862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10487,0.7113453815261043,0.4482758620689655,0.3270348837209302,0.055248618784530384,0.11431789384767532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29230,0.6551204819277107,0.1896551724137931,0.17587209302325582,0.08938943193086839,0.32282134309446714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11163,0.7108433734939757,0.15517241379310345,0.3052325581395349,0.1827454313642159,0.3256370547655922,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21426,0.7570281124497992,0.2413793103448276,0.17587209302325582,0.2609434764130897,0.2797409545262565,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
45763,0.6671686746987951,0.12068965517241376,0.07848837209302326,0.757331066723332,0.35534281289595954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
822,0.6410642570281123,0.3620689655172414,0.0436046511627907,0.7343816404589885,0.17570040827819233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27305,0.57429718875502,0.27586206896551724,0.16569767441860464,0.01529961750956226,0.17387019569196116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44304,0.6691767068273092,0.29310344827586204,0.3393895348837209,0.2994758464371724,0.12558074053216953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2657,0.5898594377510039,0.13793103448275862,0.34084302325581395,0.7676724748547953,0.8911727439110236,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37740,0.7228915662650602,0.4482758620689655,0.17587209302325582,0.2701515795438447,0.3080388568210615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2901,0.6475903614457831,0.05172413793103448,0.17950581395348836,0.5414364640883977,0.4562860763057862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14708,0.6651606425702811,0.1724137931034483,0.02180232558139535,0.1501629125938518,0.35266788680839084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8463,0.6872489959839357,0.10344827586206896,0.3880813953488372,0.3953817821221136,0.6332535548359847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
54963,0.735441767068273,0.15517241379310345,0.43459302325581395,0.5193370165745856,0.2047022384907785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1570,0.5507028112449798,0.25862068965517243,0.0872093023255814,0.813288001133305,0.2362382092073772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
53027,0.7505020080321284,0.1724137931034483,0.14607558139534885,0.4285309533928318,0.06433901168520345,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4128,0.6144578313253012,0.2413793103448276,0.26308139534883723,0.052557019407848134,0.2542587639025765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
294,0.5973895582329317,0.12068965517241376,0.10901162790697674,0.5169287434480805,0.10432211741517668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40548,0.6937751004016063,0.13793103448275862,0.5385174418604651,0.3953817821221136,0.4589610023933549,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
34706,0.6054216867469878,0.3620689655172414,0.07848837209302326,0.08060631817537894,0.07194143319724064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
31563,0.6490963855421686,0.2413793103448276,0.09738372093023256,0.44878878028049296,0.6043925102069547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44409,0.6405622489959838,0.13793103448275862,0.1322674418604651,0.0509987250318742,0.3209911305082361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48252,0.5838353413654617,0.1896551724137931,0.10901162790697674,0.6237427397648392,0.1582429959172181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
29350,0.717871485943775,0.15517241379310345,0.02180232558139535,0.1877036407423148,0.17964240461776712,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
203,0.5788152610441767,0.12068965517241376,0.02180232558139535,0.4208811446380507,0.3040968604814868,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
